symbol,t,o,h,l,c,v
HDFC,1356307200,832,841.6,825.15,828.7,1132801
HDFC,1356480000,830,838.3,821,834.7,930595
HDFC,1356566400,839,840.65,825.15,828.45,2072047
HDFC,1356652800,828.35,840.9,826.15,834.4,1766343
HDFC,1356912000,831.55,834.6,827,828.85,972578
HDFC,1356998400,834.65,840.9,832,832.95,1181027
HDFC,1357084800,837,849.9,837,846.6,2530696
HDFC,1357171200,849.85,850.9,841,845.5,1876311
HDFC,1357257600,845,845,828.55,837.7,2043109
HDFC,1357516800,842,842,819.75,822.95,2017590
HDFC,1357603200,823,843.1,822.85,840.3,1812479
HDFC,1357689600,840.1,845,827,830,2634749
HDFC,1357776000,835,835.45,820.2,825.5,2070735
HDFC,1357862400,827,830.55,807,809.5,1732119
HDFC,1358121600,810.1,834.5,805.05,827.05,1606929
HDFC,1358208000,830,832.5,818.2,825.5,1896195
HDFC,1358294400,826,832,815.4,818.85,1412832
HDFC,1358380800,820,820.8,805.55,807.6,3216138
HDFC,1358467200,810.8,825.8,808.75,822.7,2486485
HDFC,1358726400,826.5,827.3,808.5,812.5,2478734
HDFC,1358812800,811,816.7,806.1,813.35,1304340
HDFC,1358899200,816.8,824.5,814.05,820.85,1622650
HDFC,1358985600,817.15,821.9,804.75,807.65,1456875
HDFC,1359072000,807.8,811.65,795.2,805.85,2213190
HDFC,1359331200,809,813,796.35,801.7,2799611
HDFC,1359417600,801.05,808.7,792.35,802.5,3887598
HDFC,1359504000,806,806.45,792.95,797.15,1650024
HDFC,1359590400,794,802.75,784.55,786.55,2753902
HDFC,1359676800,787,790,773.8,777.95,2585707
HDFC,1359936000,782.4,802,780,798.25,2623535
HDFC,1360022400,791.55,800.9,791.5,797.4,1755998
HDFC,1360108800,803.5,818,802.9,807.75,3296270
HDFC,1360195200,805,821.75,801.85,810.65,2239647
HDFC,1360281600,808.5,820.9,805.15,808.8,1193807
HDFC,1360540800,809.1,810.85,796.35,800.2,1884674
HDFC,1360627200,800,806.9,795.25,800.4,1626711
HDFC,1360713600,805,817.3,802.65,815,2833733
HDFC,1360800000,813,820.5,809.65,816.2,2234677
HDFC,1360886400,813,820.25,809,812.1,1799707
HDFC,1361145600,812,827,805.65,824.45,1646991
HDFC,1361232000,824.8,828.4,818,823.45,1009849
HDFC,1361318400,826.9,828.3,815.55,819.6,1520492
HDFC,1361404800,815,820,811.3,815.05,1910813
HDFC,1361491200,811,811.95,791,799.85,2776078
HDFC,1361750400,802,810.35,793,802.05,2342812
HDFC,1361836800,800,800,765.95,771.55,3054510
HDFC,1361923200,775.25,788.2,775,779.35,2791737
HDFC,1362009600,781.1,787.3,750,757.65,5699724
HDFC,1362096000,757,782.5,756,777.5,3069695
HDFC,1362355200,771.25,782.15,768.4,773.8,2996969
HDFC,1362441600,776.35,785.8,768.85,773.1,3283252
HDFC,1362528000,775.2,780,766.35,774.3,1724891
HDFC,1362614400,771.05,786.35,767.15,782.05,1172991
HDFC,1362700800,788.85,816,786.35,813.25,2909910
HDFC,1362960000,813.25,835.9,813.25,831.65,4448888
HDFC,1363046400,832.5,838.55,819.1,823.8,2338597
HDFC,1363132800,818,820.9,805.2,809.2,1187124
HDFC,1363219200,806.25,820,797.75,814.1,3594813
HDFC,1363305600,815.15,831.5,812.8,817.3,3180451
HDFC,1363564800,807,816,806,810.1,1361589
HDFC,1363651200,814.4,814.85,779.65,784.55,3612409
HDFC,1363737600,790.8,795.85,776.95,780.4,4001852
HDFC,1363824000,780,812.75,778.05,797.9,3606383
HDFC,1363910400,795,806.1,789.6,796.4,2652295
HDFC,1364169600,811.9,818.9,801.2,806.2,3742041
HDFC,1364256000,804.1,827.5,804.1,824.2,3355398
HDFC,1364428800,828.7,830,805.2,826.25,3393019
HDFC,1364774400,826.8,835.4,817.95,825.2,1514565
HDFC,1364860800,826.35,827.5,812.6,817.25,1303041
HDFC,1364947200,817,817.25,803.05,811.65,1555063
HDFC,1365033600,805,808.45,789.15,792.35,1416731
HDFC,1365120000,787.45,789.9,763.1,770.8,2879146
HDFC,1365379200,770,778.95,756.75,758.2,1174876
HDFC,1365465600,766,775,750.1,752.95,1754228
HDFC,1365552000,760,788,755.25,783.15,3306254
HDFC,1365638400,778.75,782,759.2,763.6,3921034
HDFC,1365724800,765.1,772.8,761.8,764.8,3041673
HDFC,1365984000,766.9,790,766.1,774.9,2806499
HDFC,1366070400,777,807.3,772.4,803.7,2266442
HDFC,1366156800,806,817.2,785.55,790.4,3284433
HDFC,1366243200,795,821,795,818.25,3193433
HDFC,1366588800,819,839,816.95,835.6,2115449
HDFC,1366675200,838,844.8,823.65,838.1,1225389
HDFC,1366848000,843.5,885.4,838.55,862.75,5182930
HDFC,1366934400,862.95,879.1,857.7,872.6,2560119
HDFC,1367193600,870.05,874.5,858,864.2,1634522
HDFC,1367280000,863.6,870.55,843.65,847.6,2710730
HDFC,1367452800,845.65,870.9,845.65,863.45,2976406
HDFC,1367539200,859.8,862,845.2,854.9,2059570
HDFC,1367798400,858,861.35,845.5,852.65,1186405
HDFC,1367884800,854.25,860.8,841.3,853.75,3260999
HDFC,1367971200,859.75,895,852,885,3070552
HDFC,1368057600,893,900.85,876.3,880.35,2182837
HDFC,1368144000,880,882.15,863.1,877.3,2659090
HDFC,1368230400,875,880,869.35,874.5,76194
HDFC,1368403200,875,876.8,859.6,863.5,1652780
HDFC,1368489600,864.7,873,855.25,870.85,2017078
HDFC,1368576000,876.8,915.95,875,910.05,5682986
HDFC,1368662400,909.8,917.5,903.7,908.35,4700244
HDFC,1368748800,904,908,898.3,903.35,2665794
HDFC,1369008000,903,916.7,895,898.4,2658730
HDFC,1369094400,895.15,908.8,890.1,902.05,3095064
HDFC,1369180800,903.8,904,894.1,899.85,1971551
HDFC,1369267200,892.15,913.8,892.15,903.15,3458455
HDFC,1369353600,908,910.15,899.35,906.05,2830814
HDFC,1369612800,901.6,931.4,898.65,929.5,2443669
HDFC,1369699200,929.9,929.9,913.15,919.8,2347931
HDFC,1369785600,923.4,923.4,900.7,910.55,3007036
HDFC,1369872000,905.1,929,905.1,926.25,3100217
HDFC,1369958400,921.1,924,883.65,890.15,4387938
HDFC,1370217600,895,898.65,867.05,869.05,1870547
HDFC,1370304000,876.8,876.8,852,854.2,2621881
HDFC,1370390400,853.8,855,839.05,843.95,3011996
HDFC,1370476800,838.1,859.5,833.15,845,3198369
HDFC,1370563200,840,856.35,833.35,839.35,1645663
HDFC,1370822400,844,864.05,835.8,852.6,2583932
HDFC,1370908800,845.5,851.8,826.4,831.15,2677716
HDFC,1370995200,830.4,830.4,816.25,820.75,2365088
HDFC,1371081600,806.1,816.55,804.3,812.2,5578717
HDFC,1371168000,820,838,820,835,3666156
HDFC,1371427200,836.1,855.05,831,844.4,2464128
HDFC,1371513600,844.1,847,831.15,834,1752255
HDFC,1371600000,830,844.7,828.1,842.75,2567687
HDFC,1371686400,829,834,812,817.55,3677976
HDFC,1371772800,815,824.15,801.3,820.7,2841911
HDFC,1372032000,814.8,829,809.95,824.8,2917116
HDFC,1372118400,826.9,834.9,810.1,817.45,2449730
HDFC,1372204800,818.6,824.35,810,815.6,2554481
HDFC,1372291200,816.5,843.2,809.05,837.15,4811518
HDFC,1372377600,839,886.5,839,879.05,5139254
HDFC,1372636800,879,891,861,889.65,2565358
HDFC,1372723200,886.65,893,872.25,875.15,2166106
HDFC,1372809600,870,871.6,850,853.6,1760408
HDFC,1372896000,857.3,867.7,849.8,852.1,1295767
HDFC,1372982400,859,859.65,848.15,850.1,1960980
HDFC,1373241600,845.85,846.85,818,824.05,3695733
HDFC,1373328000,826,832,826,830.05,3236206
HDFC,1373414400,833.2,834.15,822.4,827.5,3114437
HDFC,1373500800,838.5,856.7,834,854.8,3000215
HDFC,1373587200,857.3,859.55,836.95,851.3,2953316
HDFC,1373846400,849.85,853.6,841.1,848.5,1580962
HDFC,1373932800,831.8,831.8,805,816.05,3665638
HDFC,1374019200,820.5,829.05,803.25,817.1,5669579
HDFC,1374105600,818.5,835,815.2,829.05,5614744
HDFC,1374192000,829.05,832,789.5,803.2,6622252
HDFC,1374451200,802.9,833.7,795.85,830.3,2146242
HDFC,1374537600,832,838.45,819.05,826.85,3677987
HDFC,1374624000,818.7,818.7,799.5,803.25,6483783
HDFC,1374710400,804.4,816,797.25,800.8,4837186
HDFC,1374796800,805.15,813.95,795.3,805.55,2109712
HDFC,1375056000,803,816.8,803,806.6,1619897
HDFC,1375142400,807.1,821,801.55,807.85,3248187
HDFC,1375228800,807.85,816,794.6,800.45,5920069
HDFC,1375315200,805,825,805,817,4437968
HDFC,1375401600,825.7,827.3,798.4,808.35,2616340
HDFC,1375660800,808,817,787.2,798.95,2561534
HDFC,1375747200,798.45,807.55,734.85,751.85,5898868
HDFC,1375833600,759.7,759.7,723,729.7,11055713
HDFC,1375920000,730,751.5,729.7,746.95,6720921
HDFC,1376265600,755,783.15,745,769.75,5599176
HDFC,1376352000,769.85,794.6,755.45,791.95,3162116
HDFC,1376438400,795,799.3,775.55,780.7,2636452
HDFC,1376611200,780,780.3,731,737.9,5354663
HDFC,1376870400,731,740.65,712.2,735.5,5182645
HDFC,1376956800,716,740.7,710.55,726.25,5240733
HDFC,1377043200,750.8,759.45,734,747.25,6176085
HDFC,1377129600,744,748.85,727.2,735.9,3413023
HDFC,1377216000,737,747.9,720.1,740.85,3793047
HDFC,1377475200,744.25,749.8,735.45,744,2824008
HDFC,1377561600,735,735,666.75,686,5956827
HDFC,1377648000,671.55,676.05,632.2,652.75,13780849
HDFC,1377734400,659,702.8,658.2,695.5,8304579
HDFC,1377820800,700,733.25,698.5,718.65,6360989
HDFC,1378080000,724.7,745,723.1,738.4,4222035
HDFC,1378166400,745,745,695.35,702.35,5619080
HDFC,1378252800,696,712.4,685.4,709.5,4033873
HDFC,1378339200,726.7,774.9,726.7,750.4,3853912
HDFC,1378425600,755,768,730,760.85,3509710
HDFC,1378771200,780,816.8,776,809.15,7012085
HDFC,1378857600,808.75,816.8,787.8,811.8,4672382
HDFC,1378944000,815.5,825,793.5,814.45,5844709
HDFC,1379030400,809.9,813.7,797.1,807.95,3841877
HDFC,1379289600,828,828,796.05,814.25,3154105
HDFC,1379376000,807,808.55,796.4,803.95,2827630
HDFC,1379462400,807,808.9,780,799.2,4697409
HDFC,1379548800,839,843.6,822.5,834.55,12423950
HDFC,1379635200,836,843.2,784.35,810.4,19090821
HDFC,1379894400,792,796.25,770,776.2,5102555
HDFC,1379980800,765.15,796.55,765,788.25,3818752
HDFC,1380067200,790,792,771.4,779.65,3581325
HDFC,1380153600,777,799.5,775,792.85,4209459
HDFC,1380240000,797,797,777.3,784.2,2141757
HDFC,1380499200,780,780,755.7,764.25,3024909
HDFC,1380585600,763.8,789.5,761.25,785.9,1873462
HDFC,1380758400,793.5,804.8,780.1,802.4,4233586
HDFC,1380844800,800.95,806.4,790.95,798.7,3557152
HDFC,1381104000,793.25,800.15,777.5,797.8,2439267
HDFC,1381190400,815.25,817.8,785.3,791.5,3597782
HDFC,1381276800,782.55,804.95,779.5,802.2,3937587
HDFC,1381363200,798.35,812.25,796,808.25,1568067
HDFC,1381449600,816.2,817,805.3,810.5,2241802
HDFC,1381708800,809.9,809.9,796.35,803.35,1734510
HDFC,1381795200,805,811,797.15,801.95,1709161
HDFC,1381968000,816,816,790,795.2,2421727
HDFC,1382054400,800,822,799.05,819.45,2055857
HDFC,1382313600,826.5,826.5,804.05,821.15,2714921
HDFC,1382400000,816.05,820.55,799.2,810.7,2072556
HDFC,1382486400,813.25,816.9,798.3,809.7,2014493
HDFC,1382572800,807.1,820,803.5,812.15,2202103
HDFC,1382659200,814,814,803.7,809.8,1613485
HDFC,1382918400,815,823,811.85,820.85,1410915
HDFC,1383004800,827.8,842,812.55,839.6,2433473
HDFC,1383091200,842,852.2,838.85,849.45,5509041
HDFC,1383177600,846,859.25,844.05,855.05,4891246
HDFC,1383264000,855.5,859.3,845.1,855.4,3546371
HDFC,1383436800,856,858.65,843.25,852.8,176489
HDFC,1383609600,848.5,864.9,848.5,859.45,2863157
HDFC,1383696000,856.1,857.95,833.05,838.95,3170876
HDFC,1383782400,842,859,837.95,841.75,2434715
HDFC,1383868800,834,838.95,805.55,809.35,3457699
HDFC,1384128000,809.35,814,793.65,805.35,2901036
HDFC,1384214400,808.7,813.8,793,794.85,1768595
HDFC,1384300800,790,801.65,788.55,791.4,2038529
HDFC,1384387200,800.1,812.95,790,793.3,1226278
HDFC,1384732800,802.25,817,796.75,814.45,2930824
HDFC,1384819200,817.1,821.55,811.35,818.4,1295454
HDFC,1384905600,813.5,826.1,801,807.75,1844772
HDFC,1384992000,802,803.7,780.1,781.7,2638821
HDFC,1385078400,780.5,802.7,780.5,793.35,1420386
HDFC,1385337600,798,822,797.4,818.7,1549773
HDFC,1385424000,811,818,803,807.35,2081747
HDFC,1385510400,807,812,795.55,808.1,2199636
HDFC,1385596800,815,818.6,805.6,814.1,2998078
HDFC,1385683200,814.55,827.45,812.25,823.8,3710056
HDFC,1385942400,821,832,821,827.65,1689702
HDFC,1386028800,822,826,815,822.4,2469584
HDFC,1386115200,820,821.35,810.05,812.15,1755186
HDFC,1386201600,827,839,822.65,827.45,2586531
HDFC,1386288000,824.5,829.5,810.05,813.75,2472172
HDFC,1386547200,842.2,842.95,818.95,820,3450146
HDFC,1386633600,820,820.6,805.75,808.95,2515867
HDFC,1386720000,804.8,824.6,804.4,818.2,2365634
HDFC,1386806400,815.5,830.55,815.5,826.95,2374414
HDFC,1386892800,819.5,821.65,803.4,806.8,3540693
HDFC,1387152000,809.8,809.8,795.55,798.55,1868292
HDFC,1387238400,800.25,803,774.55,778.45,2100476
HDFC,1387324800,779.9,808.9,778.45,798.25,2269221
HDFC,1387411200,804,808.95,775,776.25,2096385
HDFC,1387497600,770.1,808.35,770.1,801.85,2456400
HDFC,1387756800,801.85,807.2,787.15,789.8,1772374
HDFC,1387843200,793.3,795.05,778.1,779.9,1841042
HDFC,1388016000,779,786.05,774.1,779.3,3829349
HDFC,1388102400,780.2,791.6,775.25,788.4,1390357
HDFC,1388361600,791.8,799.4,786.95,795.65,1971385
HDFC,1388448000,800.25,801.85,790.6,794.65,1330552
HDFC,1388534400,798.25,800.1,790.6,793.5,587564
HDFC,1388620800,791.6,809.5,784,791.1,2538179
HDFC,1388707200,791,794.9,780,791,1855802
HDFC,1388966400,790,798.4,784.35,795.85,1861785
HDFC,1389052800,794,800.6,788.4,797.9,2216143
HDFC,1389139200,797.9,805.5,795.35,804.3,2659846
HDFC,1389225600,803.25,806.85,797.4,802.15,2287549
HDFC,1389312000,796.2,806.25,796.2,801.45,3261578
HDFC,1389571200,803,822,800,818.65,2639823
HDFC,1389657600,817.1,826.25,817.1,824.35,2018695
HDFC,1389744000,824.1,849.8,820.65,846.5,4991438
HDFC,1389830400,846,866.5,845.3,857.6,4470573
HDFC,1389916800,852,861.95,834.25,840.05,3708927
HDFC,1390176000,844.4,845,829.05,834.8,2884920
HDFC,1390262400,838,843.3,832.2,838.15,4270055
HDFC,1390348800,838.15,846.1,830.6,841.05,2824568
HDFC,1390435200,836.2,859.45,836.2,856.15,3523391
HDFC,1390521600,849,851.95,843.5,844.7,3481450
HDFC,1390780800,835,842.5,830.95,833,3281902
HDFC,1390867200,832.5,845,826.7,831.15,3437311
HDFC,1390953600,836,839,820.7,825.15,3226325
HDFC,1391040000,811.25,833.9,810.3,829.15,6127036
HDFC,1391126400,828.8,830.45,804.35,808.45,5171853
HDFC,1391385600,802.1,808.65,785.35,788.85,3091470
HDFC,1391472000,782,796,778.45,788.15,2792957
HDFC,1391558400,787.9,789.65,779,784.8,1773469
HDFC,1391644800,789.75,796.3,772.35,785.35,2223598
HDFC,1391731200,790.8,793.95,775.3,783.45,2360800
HDFC,1391990400,783.25,785.65,762.8,765.4,2554784
HDFC,1392076800,764,777.25,764,774.8,2415467
HDFC,1392163200,779,786.65,773.9,785.5,2260055
HDFC,1392249600,780.25,784.85,763.2,766.05,1859299
HDFC,1392336000,763.2,773.6,755,770.7,3607903
HDFC,1392595200,767,788.5,767,779.3,4922666
HDFC,1392681600,779.3,807.5,779.3,803.9,2435186
HDFC,1392768000,804.1,808.4,792.75,805.8,1513961
HDFC,1392854400,799.45,805.1,788.95,791.65,1414959
HDFC,1392940800,792.3,803.75,791.05,800.6,928876
HDFC,1393200000,797,813.2,788.55,810.25,768621
HDFC,1393286400,815.1,817.65,807.15,811.4,1121054
HDFC,1393372800,814,821.75,810,819.1,2057241
HDFC,1393545600,812.25,824.05,810.55,819.3,3326028
HDFC,1393804800,815,825.9,808.9,812.55,1144895
HDFC,1393891200,811,824.6,811,821.85,1135629
HDFC,1393977600,824,828.6,812.6,827.15,1275795
HDFC,1394064000,830,841.9,824.05,837.85,1724126
HDFC,1394150400,837.85,853.9,837.25,848.25,3494157
HDFC,1394409600,841,858,831.1,850.2,3766475
HDFC,1394496000,850.2,856.1,843.65,853.1,3292684
HDFC,1394582400,846.25,858,845.15,854.65,3043527
HDFC,1394668800,858.1,868.8,850,865.4,3525842
HDFC,1394755200,855.1,862.8,852.25,856.65,3850399
HDFC,1395100800,859.8,859.8,841,852.2,3207184
HDFC,1395187200,856,869.1,854.95,867.7,2125150
HDFC,1395273600,868,868,845.6,847.85,1959880
HDFC,1395360000,852.25,857.45,839,843.25,4354231
HDFC,1395446400,845.5,847,840.7,841.9,82662
HDFC,1395619200,845.1,863.7,841,860.25,3077297
HDFC,1395705600,856.2,874.5,856.2,871.7,2470681
HDFC,1395792000,873,874.7,861.1,866.4,2320464
HDFC,1395878400,870.5,880,860.9,875.1,4636590
HDFC,1395964800,880,880,856.05,875.8,2485454
HDFC,1396224000,880.9,887,873.2,883.9,2082316
HDFC,1396310400,885,894.8,870.4,888.8,2802631
HDFC,1396396800,889.8,905.35,888.4,899,3619290
HDFC,1396483200,899.1,908.1,892.15,904.15,2801434
HDFC,1396569600,902,903,892.7,895.1,3581987
HDFC,1396828800,895.1,900.9,880.8,895.85,4525721
HDFC,1397001600,902.25,929.7,896,922.7,4159510
HDFC,1397088000,925,934.4,916.2,927.25,2445503
HDFC,1397174400,920,925.8,899.55,918.65,3477880
HDFC,1397520000,915.5,918.65,881.2,887.5,3284203
HDFC,1397606400,883.35,886.15,866.05,870.2,4295418
HDFC,1397692800,873,881.95,865,879.8,2862754
HDFC,1398038400,877.05,882.15,870,876.95,1625072
HDFC,1398124800,877.1,886.9,870.3,874.85,1475886
HDFC,1398211200,872,882.5,862.1,879.55,4983550
HDFC,1398384000,885,897,883.5,894.1,5096356
HDFC,1398643200,887.3,892.95,880,884.35,2581562
HDFC,1398729600,881.15,893.4,877,887.4,1794252
HDFC,1398816000,889.95,903.5,888.45,897.95,2754178
HDFC,1398988800,897.9,914.75,897,910.95,3080739
HDFC,1399248000,910,912.15,883.15,886.45,2261063
HDFC,1399334400,892,895.2,873.9,877.55,2190690
HDFC,1399420800,881,882.9,850.1,852.6,3008306
HDFC,1399507200,858.95,859,840.55,850.45,3293099
HDFC,1399593600,854,888,851.3,884.6,1817788
HDFC,1399852800,882.35,912.9,882.35,895.55,3127891
HDFC,1399939200,906,915,899.2,906.35,3641613
HDFC,1400025600,910,915,883.55,888.85,3586483
HDFC,1400112000,886,908.25,875.35,903.15,3532044
HDFC,1400198400,920,956.45,877,885.8,10749759
HDFC,1400457600,900.25,931.5,900.25,916.95,6677460
HDFC,1400544000,921.5,944.4,914.65,940.6,5681528
HDFC,1400630400,940,946,933,940.75,3680783
HDFC,1400716800,941,944.6,918,920.15,3194236
HDFC,1400803200,926,938.75,918.45,931.95,3675254
HDFC,1401062400,929.3,944.4,914.05,927.75,5260500
HDFC,1401148800,934,934,908,910.25,4937760
HDFC,1401235200,912,918,892,902.05,4571686
HDFC,1401321600,900.1,914.9,891,896.9,4963006
HDFC,1401408000,899,899,810,876.8,7232450
HDFC,1401667200,875,905.5,871,896.35,1865891
HDFC,1401753600,898,918.3,895,912.75,3408485
HDFC,1401840000,918,924.5,899.2,901.55,3371889
HDFC,1401926400,900,918.6,891,908.75,5395580
HDFC,1402012800,912.9,938.7,907,935.15,4653867
HDFC,1402272000,940,947.7,934.35,944.95,3580516
HDFC,1402358400,940.35,962,930.4,954.45,4912736
HDFC,1402444800,951.35,959.95,931.9,956.9,5079938
HDFC,1402531200,952,985,951.2,982.05,4444543
HDFC,1402617600,980,984.7,972.35,979.7,3800033
HDFC,1402876800,975,983.55,956,961.65,4451944
HDFC,1402963200,957.25,971.95,941.25,965.6,3822167
HDFC,1403049600,965,972,952.1,958.45,3381229
HDFC,1403136000,959.55,971,955.5,968.45,2781318
HDFC,1403222400,969.85,977.4,964.5,969.05,2451177
HDFC,1403481600,974.4,978.2,960.55,971,2587975
HDFC,1403568000,972.7,1000,972,996.1,3436833
HDFC,1403654400,998.9,1003.4,989.25,995.45,3759548
HDFC,1403740800,1000,1002.45,970.45,976.85,4804273
HDFC,1403827200,980,998.9,971.25,976.1,3307009
HDFC,1404086400,983.7,999,975.2,992.55,3290425
HDFC,1404172800,990.25,998.5,980,984.1,1511271
HDFC,1404259200,991.05,1011.35,989,1007.8,1927692
HDFC,1404345600,1007.8,1017.15,1002,1008.15,1757141
HDFC,1404432000,999.7,1016.65,994.1,1013.1,1370680
HDFC,1404691200,1013,1024.4,1003.3,1020.6,2756178
HDFC,1404777600,1017.2,1046.5,1016.6,1022.2,3414343
HDFC,1404864000,1020,1030.6,1006,1015.4,2427544
HDFC,1404950400,1013,1044.7,1002.7,1022.85,2460496
HDFC,1405036800,1015,1018,981,989.65,2177647
HDFC,1405296000,988.2,1011.95,980.1,983.8,2076833
HDFC,1405382400,987.1,992.2,968.9,977.55,1496337
HDFC,1405468800,983,984.8,946.05,976,5803707
HDFC,1405555200,974,985.2,968.65,972.35,1224610
HDFC,1405641600,972.8,987.95,967.7,983,1728285
HDFC,1405900800,986,1015.7,986,1010.3,2967232
HDFC,1405987200,1018.5,1044.7,1007.65,1041.05,2794266
HDFC,1406073600,1040,1045.85,1030.05,1037.05,2286827
HDFC,1406160000,1033.9,1040.25,1023.5,1036.25,2219821
HDFC,1406246400,1045,1079.7,1040,1067.75,4052214
HDFC,1406505600,1065.1,1073.85,1046.7,1066.5,1735137
HDFC,1406678400,1066.15,1092.3,1055.55,1087.55,3614271
HDFC,1406764800,1083.1,1085,1061.6,1068.4,3912617
HDFC,1406851200,1059,1059,1035.2,1039.65,3191220
HDFC,1407110400,1040.15,1048.2,1016.15,1027.2,3447488
HDFC,1407196800,1027.2,1054.7,1010,1045.45,2507633
HDFC,1407283200,1043,1061,1030.4,1035.35,2547257
HDFC,1407369600,1025,1041.7,1020.7,1026.85,1772201
HDFC,1407456000,1018.9,1029.8,1016.6,1026.95,1463169
HDFC,1407715200,1032.25,1069.9,1030.15,1063.2,2698375
HDFC,1407801600,1077.7,1121.9,1067.35,1116.4,3812260
HDFC,1407888000,1121,1149,1106.5,1144.1,6426655
HDFC,1407974400,1151.4,1151.4,1111.5,1124.3,3955619
HDFC,1408320000,1119.9,1125.55,1107.55,1112.55,1827672
HDFC,1408406400,1117,1124,1082.4,1085.05,3108921
HDFC,1408492800,1094,1094,1064.55,1072.4,2958191
HDFC,1408579200,1078,1080,1060.65,1064.4,3515263
HDFC,1408665600,1065.1,1076.5,1042.15,1044.6,3614598
HDFC,1408924800,1046,1064.4,1045.8,1056.3,1443151
HDFC,1409011200,1056,1069.8,1054,1061.95,2604117
HDFC,1409097600,1061.5,1075.7,1057.4,1069.65,3233230
HDFC,1409184000,1068.5,1079.9,1063.9,1074.5,3638090
HDFC,1409529600,1084.1,1084.1,1057,1058.7,2199257
HDFC,1409616000,1059,1080,1059,1066.25,2506164
HDFC,1409702400,1069.85,1074.85,1057.1,1062.7,2505310
HDFC,1409788800,1066,1081.7,1057.7,1080.2,2384438
HDFC,1409875200,1080.05,1081.4,1049.5,1055.05,3252019
HDFC,1410134400,1064.7,1065.9,1046.6,1051.65,2229615
HDFC,1410220800,1054.9,1057.35,1045.1,1050.25,1725098
HDFC,1410307200,1050,1053.25,1032.2,1035.05,2182023
HDFC,1410393600,1045.45,1049.75,1032.55,1037.85,3049405
HDFC,1410480000,1041,1054.8,1038.45,1050.3,1810713
HDFC,1410739200,1050,1050,1026.7,1034.1,1814730
HDFC,1410825600,1026.5,1040.7,1012.75,1017.8,2644331
HDFC,1410912000,1019,1033.8,1013,1018.4,2922108
HDFC,1410998400,1012.15,1056,1010.65,1053.05,3341891
HDFC,1411084800,1053.8,1074,1048.65,1066.25,5966478
HDFC,1411344000,1056.5,1083.05,1054.8,1079.15,1599003
HDFC,1411430400,1076.85,1084,1060,1066.15,2035289
HDFC,1411516800,1064.3,1066.25,1041.55,1054.7,2800306
HDFC,1411603200,1052.5,1067.25,1046.7,1056.7,3556326
HDFC,1411689600,1046.6,1057.7,1023.25,1038.2,3125255
HDFC,1411948800,1038.2,1046.5,1025,1031.15,1210491
HDFC,1412035200,1031.15,1062.9,1030.2,1055.25,2920034
HDFC,1412121600,1050,1058,1040,1050.35,1439615
HDFC,1412640000,1045,1047,1015.15,1017.8,2317225
HDFC,1412726400,1016.1,1025.65,1006.85,1014.65,1956573
HDFC,1412812800,1025,1045.15,1020,1042.65,1252118
HDFC,1412899200,1035,1040.65,1003.35,1006.4,1344101
HDFC,1413158400,1002,1023.7,996.95,1017.8,1076136
